" ""ilu"" : 4"," ""datetime"" : { ""$date"" : ""2015-07-07T01:35:54.925+0900"" }"," ""time"" : ""16:35:54.925"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:52:45.084+0900"" }"," ""time"" : ""13:52:45.084"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:51:45.413+0900"" }"," ""time"" : ""13:51:45.413"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:50:45.742+0900"" }"," ""time"" : ""13:50:45.742"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:49:46.091+0900"" }"," ""time"" : ""13:49:46.091"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:48:46.423+0900"" }"," ""time"" : ""13:48:46.423"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:47:46.723+0900"" }"," ""time"" : ""13:47:46.723"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:46:47.062+0900"" }"," ""time"" : ""13:46:47.062"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:45:47.375+0900"" }"," ""time"" : ""13:45:47.375"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:44:47.699+0900"" }"," ""time"" : ""13:44:47.699"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:43:48.058+0900"" }"," ""time"" : ""13:43:48.058"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:42:48.356+0900"" }"," ""time"" : ""13:42:48.356"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:41:48.693+0900"" }"," ""time"" : ""13:41:48.693"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T22:40:49.066+0900"" }"," ""time"" : ""13:40:49.066"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T22:39:49.355+0900"" }"," ""time"" : ""13:39:49.355"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T22:38:49.691+0900"" }"," ""time"" : ""13:38:49.691"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:37:50.051+0900"" }"," ""time"" : ""13:37:50.051"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:36:50.333+0900"" }"," ""time"" : ""13:36:50.333"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:35:50.664+0900"" }"," ""time"" : ""13:35:50.664"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:34:50.991+0900"" }"," ""time"" : ""13:34:50.991"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:33:51.524+0900"" }"," ""time"" : ""13:33:51.524"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:32:51.662+0900"" }"," ""time"" : ""13:32:51.662"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:31:51.996+0900"" }"," ""time"" : ""13:31:51.996"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T22:30:52.345+0900"" }"," ""time"" : ""13:30:52.345"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T22:29:52.674+0900"" }"," ""time"" : ""13:29:52.674"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:28:52.997+0900"" }"," ""time"" : ""13:28:52.997"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:27:53.337+0900"" }"," ""time"" : ""13:27:53.337"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:26:53.702+0900"" }"," ""time"" : ""13:26:53.702"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:25:54.063+0900"" }"," ""time"" : ""13:25:54.063"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:24:54.375+0900"" }"," ""time"" : ""13:24:54.375"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:23:54.721+0900"" }"," ""time"" : ""13:23:54.721"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:22:55.076+0900"" }"," ""time"" : ""13:22:55.076"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:21:55.448+0900"" }"," ""time"" : ""13:21:55.448"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:20:54.997+0900"" }"," ""time"" : ""13:20:54.997"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:19:55.076+0900"" }"," ""time"" : ""13:19:55.076"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:18:55.432+0900"" }"," ""time"" : ""13:18:55.432"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:17:55.778+0900"" }"," ""time"" : ""13:17:55.778"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:16:56.129+0900"" }"," ""time"" : ""13:16:56.129"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:15:56.485+0900"" }"," ""time"" : ""13:15:56.485"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:14:56.838+0900"" }"," ""time"" : ""13:14:56.838"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:13:57.196+0900"" }"," ""time"" : ""13:13:57.196"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:12:57.535+0900"" }"," ""time"" : ""13:12:57.535"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:11:57.875+0900"" }"," ""time"" : ""13:11:57.875"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:10:58.229+0900"" }"," ""time"" : ""13:10:58.229"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:09:58.575+0900"" }"," ""time"" : ""13:09:58.575"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:08:58.925+0900"" }"," ""time"" : ""13:08:58.925"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T22:07:59.268+0900"" }"," ""time"" : ""13:07:59.268"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:06:59.608+0900"" }"," ""time"" : ""13:06:59.608"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:05:59.959+0900"" }"," ""time"" : ""13:05:59.959"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:05:00.360+0900"" }"," ""time"" : ""13:05:00.360"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:04:00.707+0900"" }"," ""time"" : ""13:04:00.707"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:03:01.056+0900"" }"," ""time"" : ""13:03:01.056"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:02:01.391+0900"" }"," ""time"" : ""13:02:01.391"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:01:02.773+0900"" }"," ""time"" : ""13:01:02.773"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T22:00:03.274+0900"" }"," ""time"" : ""13:00:03.274"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:59:03.369+0900"" }"," ""time"" : ""12:59:03.369"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:58:03.697+0900"" }"," ""time"" : ""12:58:03.697"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:57:04.065+0900"" }"," ""time"" : ""12:57:04.065"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:56:04.378+0900"" }"," ""time"" : ""12:56:04.378"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:55:04.721+0900"" }"," ""time"" : ""12:55:04.721"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:54:05.082+0900"" }"," ""time"" : ""12:54:05.082"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:53:05.398+0900"" }"," ""time"" : ""12:53:05.398"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:52:05.728+0900"" }"," ""time"" : ""12:52:05.728"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:51:06.081+0900"" }"," ""time"" : ""12:51:06.081"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:50:06.401+0900"" }"," ""time"" : ""12:50:06.401"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:49:06.773+0900"" }"," ""time"" : ""12:49:06.773"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:48:07.098+0900"" }"," ""time"" : ""12:48:07.098"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:47:07.458+0900"" }"," ""time"" : ""12:47:07.458"""," ""rssi"" : -52 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:46:07.778+0900"" }"," ""time"" : ""12:46:07.778"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:45:08.130+0900"" }"," ""time"" : ""12:45:08.130"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T21:44:08.478+0900"" }"," ""time"" : ""12:44:08.478"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:43:08.851+0900"" }"," ""time"" : ""12:43:08.851"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:42:09.196+0900"" }"," ""time"" : ""12:42:09.196"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:41:09.515+0900"" }"," ""time"" : ""12:41:09.515"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:40:09.866+0900"" }"," ""time"" : ""12:40:09.866"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:39:10.222+0900"" }"," ""time"" : ""12:39:10.222"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:38:10.585+0900"" }"," ""time"" : ""12:38:10.585"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:37:10.945+0900"" }"," ""time"" : ""12:37:10.945"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:36:11.288+0900"" }"," ""time"" : ""12:36:11.288"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:35:11.644+0900"" }"," ""time"" : ""12:35:11.644"""," ""rssi"" : -51 }"
" ""ilu"" : 11"," ""datetime"" : { ""$date"" : ""2015-07-06T21:34:11.997+0900"" }"," ""time"" : ""12:34:11.997"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:33:12.361+0900"" }"," ""time"" : ""12:33:12.361"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:32:12.699+0900"" }"," ""time"" : ""12:32:12.699"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:31:13.074+0900"" }"," ""time"" : ""12:31:13.074"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:30:13.419+0900"" }"," ""time"" : ""12:30:13.419"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:29:13.780+0900"" }"," ""time"" : ""12:29:13.780"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:28:14.167+0900"" }"," ""time"" : ""12:28:14.167"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:27:14.496+0900"" }"," ""time"" : ""12:27:14.496"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:26:14.860+0900"" }"," ""time"" : ""12:26:14.860"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:25:15.214+0900"" }"," ""time"" : ""12:25:15.214"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:24:15.550+0900"" }"," ""time"" : ""12:24:15.550"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:23:15.916+0900"" }"," ""time"" : ""12:23:15.916"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:22:16.238+0900"" }"," ""time"" : ""12:22:16.238"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:21:16.569+0900"" }"," ""time"" : ""12:21:16.569"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:20:16.893+0900"" }"," ""time"" : ""12:20:16.893"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:19:17.226+0900"" }"," ""time"" : ""12:19:17.226"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:18:17.567+0900"" }"," ""time"" : ""12:18:17.567"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:17:17.891+0900"" }"," ""time"" : ""12:17:17.891"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:16:18.214+0900"" }"," ""time"" : ""12:16:18.214"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:15:18.551+0900"" }"," ""time"" : ""12:15:18.551"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:14:18.872+0900"" }"," ""time"" : ""12:14:18.872"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:13:19.194+0900"" }"," ""time"" : ""12:13:19.194"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:12:19.511+0900"" }"," ""time"" : ""12:12:19.511"""," ""rssi"" : -51 }"
" ""ilu"" : 11"," ""datetime"" : { ""$date"" : ""2015-07-06T21:11:19.825+0900"" }"," ""time"" : ""12:11:19.825"""," ""rssi"" : -51 }"
" ""ilu"" : 11"," ""datetime"" : { ""$date"" : ""2015-07-06T21:10:20.137+0900"" }"," ""time"" : ""12:10:20.137"""," ""rssi"" : -51 }"
" ""ilu"" : 11"," ""datetime"" : { ""$date"" : ""2015-07-06T21:09:20.453+0900"" }"," ""time"" : ""12:09:20.453"""," ""rssi"" : -51 }"
" ""ilu"" : 11"," ""datetime"" : { ""$date"" : ""2015-07-06T21:08:20.760+0900"" }"," ""time"" : ""12:08:20.760"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:07:21.064+0900"" }"," ""time"" : ""12:07:21.064"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:06:21.366+0900"" }"," ""time"" : ""12:06:21.366"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:05:21.683+0900"" }"," ""time"" : ""12:05:21.683"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:04:22.047+0900"" }"," ""time"" : ""12:04:22.047"""," ""rssi"" : -51 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T21:03:22.319+0900"" }"," ""time"" : ""12:03:22.319"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:02:22.660+0900"" }"," ""time"" : ""12:02:22.660"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:01:22.965+0900"" }"," ""time"" : ""12:01:22.965"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T21:00:23.287+0900"" }"," ""time"" : ""12:00:23.287"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T20:59:23.611+0900"" }"," ""time"" : ""11:59:23.611"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T20:58:23.942+0900"" }"," ""time"" : ""11:58:23.942"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T20:57:24.269+0900"" }"," ""time"" : ""11:57:24.269"""," ""rssi"" : -51 }"
" ""ilu"" : 8"," ""datetime"" : { ""$date"" : ""2015-07-06T20:56:24.601+0900"" }"," ""time"" : ""11:56:24.601"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T20:55:24.920+0900"" }"," ""time"" : ""11:55:24.920"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T20:54:25.261+0900"" }"," ""time"" : ""11:54:25.261"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T20:53:25.598+0900"" }"," ""time"" : ""11:53:25.598"""," ""rssi"" : -51 }"
" ""ilu"" : 74"," ""datetime"" : { ""$date"" : ""2015-07-06T20:52:25.926+0900"" }"," ""time"" : ""11:52:25.926"""," ""rssi"" : -75 }"
" ""ilu"" : 77"," ""datetime"" : { ""$date"" : ""2015-07-06T20:51:26.241+0900"" }"," ""time"" : ""11:51:26.241"""," ""rssi"" : -73 }"
" ""ilu"" : 81"," ""datetime"" : { ""$date"" : ""2015-07-06T20:50:26.550+0900"" }"," ""time"" : ""11:50:26.550"""," ""rssi"" : -78 }"
" ""ilu"" : 75"," ""datetime"" : { ""$date"" : ""2015-07-06T20:49:26.840+0900"" }"," ""time"" : ""11:49:26.840"""," ""rssi"" : -76 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T20:48:27.144+0900"" }"," ""time"" : ""11:48:27.144"""," ""rssi"" : -52 }"
" ""ilu"" : 10"," ""datetime"" : { ""$date"" : ""2015-07-06T20:47:27.461+0900"" }"," ""time"" : ""11:47:27.461"""," ""rssi"" : -51 }"
" ""ilu"" : 9"," ""datetime"" : { ""$date"" : ""2015-07-06T20:46:27.786+0900"" }"," ""time"" : ""11:46:27.786"""," ""rssi"" : -51 }"
" ""ilu"" : 80"," ""datetime"" : { ""$date"" : ""2015-07-06T20:45:28.104+0900"" }"," ""time"" : ""11:45:28.104"""," ""rssi"" : -71 }"
" ""ilu"" : 81"," ""datetime"" : { ""$date"" : ""2015-07-06T20:44:28.404+0900"" }"," ""time"" : ""11:44:28.404"""," ""rssi"" : -72 }"
" ""ilu"" : 80"," ""datetime"" : { ""$date"" : ""2015-07-06T20:43:28.707+0900"" }"," ""time"" : ""11:43:28.707"""," ""rssi"" : -71 }"
" ""ilu"" : 80"," ""datetime"" : { ""$date"" : ""2015-07-06T20:42:29.009+0900"" }"," ""time"" : ""11:42:29.009"""," ""rssi"" : -72 }"
" ""ilu"" : 81"," ""datetime"" : { ""$date"" : ""2015-07-06T20:41:29.344+0900"" }"," ""time"" : ""11:41:29.344"""," ""rssi"" : -71 }"
" ""ilu"" : 82"," ""datetime"" : { ""$date"" : ""2015-07-06T20:40:29.623+0900"" }"," ""time"" : ""11:40:29.623"""," ""rssi"" : -72 }"
" ""ilu"" : 82"," ""datetime"" : { ""$date"" : ""2015-07-06T20:39:29.927+0900"" }"," ""time"" : ""11:39:29.927"""," ""rssi"" : -72 }"
" ""ilu"" : 82"," ""datetime"" : { ""$date"" : ""2015-07-06T20:38:30.231+0900"" }"," ""time"" : ""11:38:30.231"""," ""rssi"" : -72 }"
" ""ilu"" : 82"," ""datetime"" : { ""$date"" : ""2015-07-06T20:37:30.513+0900"" }"," ""time"" : ""11:37:30.513"""," ""rssi"" : -72 }"
" ""ilu"" : 83"," ""datetime"" : { ""$date"" : ""2015-07-06T20:36:30.821+0900"" }"," ""time"" : ""11:36:30.821"""," ""rssi"" : -72 }"
" ""ilu"" : 83"," ""datetime"" : { ""$date"" : ""2015-07-06T20:35:31.119+0900"" }"," ""time"" : ""11:35:31.119"""," ""rssi"" : -71 }"
" ""ilu"" : 83"," ""datetime"" : { ""$date"" : ""2015-07-06T20:34:31.441+0900"" }"," ""time"" : ""11:34:31.441"""," ""rssi"" : -72 }"
" ""ilu"" : 84"," ""datetime"" : { ""$date"" : ""2015-07-06T20:33:31.774+0900"" }"," ""time"" : ""11:33:31.774"""," ""rssi"" : -72 }"
" ""ilu"" : 85"," ""datetime"" : { ""$date"" : ""2015-07-06T20:32:32.067+0900"" }"," ""time"" : ""11:32:32.067"""," ""rssi"" : -71 }"
" ""ilu"" : 85"," ""datetime"" : { ""$date"" : ""2015-07-06T20:31:32.376+0900"" }"," ""time"" : ""11:31:32.376"""," ""rssi"" : -72 }"
" ""ilu"" : 86"," ""datetime"" : { ""$date"" : ""2015-07-06T20:30:32.693+0900"" }"," ""time"" : ""11:30:32.693"""," ""rssi"" : -72 }"
" ""ilu"" : 88"," ""datetime"" : { ""$date"" : ""2015-07-06T20:29:33.034+0900"" }"," ""time"" : ""11:29:33.034"""," ""rssi"" : -73 }"
" ""ilu"" : 85"," ""datetime"" : { ""$date"" : ""2015-07-06T20:28:33.349+0900"" }"," ""time"" : ""11:28:33.349"""," ""rssi"" : -73 }"
" ""ilu"" : 84"," ""datetime"" : { ""$date"" : ""2015-07-06T20:27:33.691+0900"" }"," ""time"" : ""11:27:33.691"""," ""rssi"" : -72 }"
" ""ilu"" : 84"," ""datetime"" : { ""$date"" : ""2015-07-06T20:26:33.634+0900"" }"," ""time"" : ""11:26:33.634"""," ""rssi"" : -73 }"
" ""ilu"" : 82"," ""datetime"" : { ""$date"" : ""2015-07-06T20:25:33.289+0900"" }"," ""time"" : ""11:25:33.289"""," ""rssi"" : -72 }"
" ""ilu"" : 82"," ""datetime"" : { ""$date"" : ""2015-07-06T20:24:33.615+0900"" }"," ""time"" : ""11:24:33.615"""," ""rssi"" : -72 }"
" ""ilu"" : 82"," ""datetime"" : { ""$date"" : ""2015-07-06T20:23:33.935+0900"" }"," ""time"" : ""11:23:33.935"""," ""rssi"" : -72 }"
" ""ilu"" : 81"," ""datetime"" : { ""$date"" : ""2015-07-06T20:22:34.251+0900"" }"," ""time"" : ""11:22:34.251"""," ""rssi"" : -72 }"
" ""ilu"" : 81"," ""datetime"" : { ""$date"" : ""2015-07-06T20:21:34.565+0900"" }"," ""time"" : ""11:21:34.565"""," ""rssi"" : -71 }"
" ""ilu"" : 81"," ""datetime"" : { ""$date"" : ""2015-07-06T20:20:34.882+0900"" }"," ""time"" : ""11:20:34.882"""," ""rssi"" : -71 }"
" ""ilu"" : 80"," ""datetime"" : { ""$date"" : ""2015-07-06T20:19:35.195+0900"" }"," ""time"" : ""11:19:35.195"""," ""rssi"" : -72 }"
" ""ilu"" : 80"," ""datetime"" : { ""$date"" : ""2015-07-06T20:18:35.503+0900"" }"," ""time"" : ""11:18:35.503"""," ""rssi"" : -72 }"
" ""ilu"" : 79"," ""datetime"" : { ""$date"" : ""2015-07-06T20:17:35.822+0900"" }"," ""time"" : ""11:17:35.822"""," ""rssi"" : -71 }"
" ""ilu"" : 79"," ""datetime"" : { ""$date"" : ""2015-07-06T20:16:36.138+0900"" }"," ""time"" : ""11:16:36.138"""," ""rssi"" : -71 }"
" ""ilu"" : 79"," ""datetime"" : { ""$date"" : ""2015-07-06T20:15:36.449+0900"" }"," ""time"" : ""11:15:36.449"""," ""rssi"" : -71 }"
" ""ilu"" : 80"," ""datetime"" : { ""$date"" : ""2015-07-06T20:14:36.767+0900"" }"," ""time"" : ""11:14:36.767"""," ""rssi"" : -72 }"
" ""ilu"" : 79"," ""datetime"" : { ""$date"" : ""2015-07-06T20:13:37.073+0900"" }"," ""time"" : ""11:13:37.073"""," ""rssi"" : -71 }"
" ""ilu"" : 79"," ""datetime"" : { ""$date"" : ""2015-07-06T20:12:37.380+0900"" }"," ""time"" : ""11:12:37.380"""," ""rssi"" : -70 }"
" ""ilu"" : 79"," ""datetime"" : { ""$date"" : ""2015-07-06T20:11:37.686+0900"" }"," ""time"" : ""11:11:37.686"""," ""rssi"" : -71 }"
